t,u,e
0.,2.,1.
0.1001,2.00500499992,0.999999999961
0.2001,2.0100049959,0.999999997953
0.3001,2.01500495847,0.999999979259
0.4001,2.02000478783,0.999999894078
0.5001,2.02500425801,0.999999629705
0.6001,2.03000296119,0.999998982928
0.7001,2.03500026116,0.999997636954
0.8001,2.03999525407,0.999995142139
0.9001,2.04498674599,0.999990905108
1.0001,2.04997323913,0.999984182214
1.1001,2.05495293058,0.999974079308
1.2001,2.05992372034,0.999959556102
1.3001,2.06488322776,0.999939434774
1.4001,2.06982881461,0.999912411809
1.5001,2.07475761261,0.999877072064
1.6001,2.07966655492,0.999831904763
1.7001,2.08455240733,0.999775319337
1.8001,2.08941179899,0.999705660997
1.9001,2.09424126107,0.999621230086
2.0001,2.09903725427,0.999520296067
2.1001,2.10379619956,0.999401112888
2.2001,2.10851450299,0.999261931356
2.3001,2.11318858464,0.999101013715
2.4001,2.1178148917,0.998916640045
2.5001,2.12238991938,0.99870711871
2.6001,2.12691022933,0.998470795486
2.7001,2.13137245463,0.998206055941
2.8001,2.13577331388,0.997911332387
2.9001,2.14010961961,0.997585107953
3.0001,2.14437827814,0.997225916399
3.1001,2.14857629698,0.996832345667
3.2001,2.15270078557,0.996403038136
3.3001,2.156748953,0.995936689336
3.4001,2.16071811056,0.995432049088
3.5001,2.16460566881,0.994887919909
3.6001,2.16840913555,0.994303155855
3.7001,2.17212611511,0.99367666206
